Anno,Nil,eastas M,eastas F,noraf M,noraf F,ssaf M,ssaf F,seas M,seas F,ita M,ita F,southas M,southas F,soam M,soam F,eu15 M,eu15 F,westas M,westas F,noram M,noram F,eun13 M,eun13 F,otheu M,otheu F,ocean M,ocean F,other M,other F
2001,Bicocca,17,26,62,36,34,18,9,10,2565,2665,11,5,31,49,15,18,10,7,0,0,4,9,8,11,0,0,0,0
2001,Vle Monza,191,186,232,86,129,53,168,205,10844,11616,73,30,160,240,72,99,21,9,6,10,49,39,63,62,1,1,0,0
2001,Adriano,111,92,71,14,40,27,37,55,5078,5164,38,17,37,60,23,25,11,5,3,2,20,30,33,27,0,1,0,0
2001,Parco Lambro - Cimiano,57,48,150,62,24,24,185,216,9003,10393,48,24,114,165,81,124,26,14,8,11,23,27,38,26,1,0,0,0
2001,Padova,221,204,539,143,143,97,357,466,13894,15576,301,136,289,526,130,176,61,32,11,6,87,61,124,98,1,4,0,0
2001,Loreto,462,452,1399,295,358,175,632,789,15331,17367,450,170,475,728,247,265,84,38,22,20,136,128,238,201,3,4,1,0
2001,Buenos Aires - Venezia,326,276,708,188,203,232,508,735,26913,30928,506,177,355,570,600,641,168,103,119,108,140,163,287,275,9,9,4,5
2001,Città Studi,199,176,439,127,147,169,286,396,16023,19378,127,78,301,435,383,348,122,78,59,29,92,80,104,103,0,3,0,0
2001,Lambrate,80,70,196,23,83,50,100,123,2835,3162,57,28,56,77,44,32,17,11,9,5,13,16,23,13,1,0,0,0
2001,Parco Forlanini - Ortica,2,1,143,6,4,1,2,5,385,308,3,2,3,12,2,6,2,0,1,1,0,0,4,2,0,0,0,0
2001,Corsica,81,78,155,39,44,34,149,187,7678,9368,45,20,98,213,139,146,46,31,22,20,38,31,86,60,1,3,0,0
2001,XXII Marzo,111,101,247,98,86,118,223,293,14020,16573,89,44,130,258,262,315,69,49,54,45,44,66,76,95,3,5,1,1
2001,Porta Romana,59,86,246,68,49,47,155,238,7459,8449,121,48,80,143,107,152,23,17,18,21,30,40,52,55,0,0,0,0
2001,Umbria - Molise,68,97,569,239,111,194,277,324,9230,10954,91,51,140,239,85,93,56,40,20,15,30,27,58,54,2,1,0,0
2001,Ortomercato,5,5,90,33,31,38,55,73,1523,1816,17,12,18,39,12,8,1,0,0,0,15,11,9,11,0,0,0,0
2001,Mecenate,21,16,156,74,35,32,50,74,8092,9565,35,19,86,123,35,33,22,12,4,6,34,29,17,27,0,1,0,0
2001,Parco Monlué - Ponte Lambro,4,3,219,106,86,20,19,26,1974,1886,24,18,46,52,7,31,2,3,1,1,18,14,12,5,0,0,0,0
2001,Triulzo Superiore,0,0,165,19,31,20,6,4,372,368,54,25,10,24,3,3,1,2,0,0,20,10,8,11,0,1,0,0
2001,Rogoredo,1,2,80,23,27,47,11,12,2764,2828,32,21,27,48,8,16,12,8,1,0,18,9,17,16,0,2,0,0
2001,Chiaravalle,0,0,20,9,1,5,0,2,567,565,3,0,0,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0
2001,Lodi - Corvetto,99,119,719,320,134,178,249,338,14708,16989,190,111,209,377,80,134,37,19,13,11,47,71,120,97,0,1,0,0
2001,Scalo Romana,36,42,612,91,61,46,143,198,4298,4261,157,58,89,143,23,33,11,5,3,3,25,30,65,20,0,0,0,0
2001,Ex OM - Morivione,26,28,94,34,9,14,38,49,2313,2975,42,27,30,55,10,15,7,2,2,1,6,7,8,6,0,0,0,0
2001,Ripamonti,38,28,78,24,15,19,39,77,6088,6476,66,30,52,80,27,42,4,0,10,5,14,22,44,34,0,0,0,0
2001,Quintosole,0,0,10,0,0,0,1,1,494,169,5,2,0,1,0,1,1,0,1,0,1,0,5,9,0,0,0,0
2001,Ronchetto delle Rane,0,1,2,0,0,0,2,1,130,143,1,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0
2001,Gratosoglio - Ticinello,13,18,144,119,38,53,5,11,9107,9663,27,17,27,50,11,27,2,2,1,0,12,11,19,15,0,0,0,0
2001,Stadera,38,38,394,176,105,59,207,239,11212,12689,127,50,154,229,65,82,24,18,8,12,21,45,85,66,2,0,0,0
2001,Tibaldi,54,52,289,133,59,37,115,153,5244,6008,57,27,70,119,38,69,9,2,6,6,9,10,43,36,2,1,0,0
2001,Navigli,56,49,234,72,65,60,163,220,6976,8058,86,47,103,156,130,170,14,9,20,22,22,41,40,50,3,3,0,0
2001,S. Cristoforo,25,17,206,76,30,39,75,96,5387,5896,57,22,83,125,46,56,4,3,6,4,20,22,41,40,0,1,0,0
2001,Barona,2,3,168,123,22,25,6,14,8842,9519,12,15,20,55,13,25,3,1,2,1,9,6,5,14,0,0,0,0
2001,Cantalupa,8,12,2,1,3,5,1,2,178,174,0,0,1,1,3,1,3,4,1,0,1,0,0,0,0,0,0,0
2001,Ronchetto S/N,21,26,102,40,49,28,30,46,7115,7517,27,18,72,104,33,36,10,4,7,6,26,23,42,34,0,0,0,0
2001,Giambellino,107,92,677,245,114,166,219,332,12111,14563,105,83,212,349,79,85,49,34,6,6,49,55,81,74,3,4,1,0
2001,Tortona,59,59,143,47,28,38,67,97,6897,8144,60,45,56,118,110,146,29,21,16,18,16,27,49,58,2,3,0,0
2001,Washington,108,124,97,39,30,46,121,204,11391,13826,68,76,95,249,278,302,49,54,44,58,21,38,90,111,4,6,2,0
2001,Bande Nere,304,269,414,118,121,72,286,401,19508,23079,126,84,198,337,224,257,269,252,37,37,54,82,88,92,4,2,0,0
2001,Lorenteggio,59,56,94,55,20,21,43,61,6071,6983,28,20,25,55,31,37,13,17,3,3,18,21,28,24,2,0,0,0
2001,Muggiano,0,0,11,6,4,2,0,0,718,771,3,3,3,2,0,5,0,0,0,0,1,1,0,3,0,0,0,0
2001,Baggio,52,50,271,116,86,42,115,154,13616,14831,89,56,135,206,23,57,14,14,10,6,25,23,37,31,0,0,0,0
2001,Forze Armate,54,53,210,116,112,86,123,162,11181,12224,50,42,88,166,32,51,22,20,9,5,20,36,57,50,0,0,1,0
2001,Selinunte,130,110,957,428,226,245,252,345,9711,12113,137,76,157,286,129,160,51,41,18,24,69,66,75,78,0,1,1,0
2001,De Angeli - Monte Rosa,105,116,116,34,55,70,115,164,9064,10863,96,79,107,193,279,312,38,29,34,25,30,47,86,75,2,1,0,0
2001,Tre Torri,4,6,0,0,3,7,10,15,622,705,7,6,3,15,33,45,1,2,2,1,0,1,4,7,0,0,0,0
2001,S. Siro,82,76,55,21,31,33,49,104,5229,5601,12,12,51,72,504,445,18,19,28,28,20,15,29,33,0,0,1,0
2001,Quarto Cagnino,22,22,78,37,6,14,35,49,4473,4648,17,18,17,29,13,18,0,0,2,2,2,5,4,8,0,0,0,0
2001,Quinto Romano,5,3,44,11,5,5,7,11,2491,2626,15,7,18,25,7,12,1,0,0,0,6,3,9,8,0,0,0,0
2001,Figino,1,2,22,8,0,1,3,4,774,838,1,2,2,6,0,1,2,0,0,1,6,3,3,2,0,0,0,0
2001,Trenno,2,1,14,1,8,9,4,4,2217,2277,0,0,6,10,5,6,6,2,0,1,0,1,5,5,0,1,0,0
2001,Gallaratese,63,48,108,49,41,63,26,55,16641,17993,27,16,73,122,56,62,33,16,14,8,38,29,61,35,2,5,0,0
2001,QT 8,7,5,11,12,3,8,13,19,1762,2178,16,11,13,29,38,26,3,4,0,1,3,2,9,11,0,0,0,0
2001,Portello,32,30,38,8,16,26,31,42,3449,3988,75,40,44,62,85,69,8,3,8,14,12,16,20,21,0,0,0,0
2001,Pagano,67,58,33,15,35,73,107,232,7467,8461,80,54,63,140,226,300,16,29,54,36,15,26,62,64,1,5,0,0
2001,Sarpi,829,695,284,86,133,102,182,264,12229,14266,149,79,144,301,276,339,29,20,42,40,26,63,86,80,3,0,1,1
2001,Ghisolfa,224,188,160,34,56,57,128,179,7050,8400,103,44,99,157,99,134,26,16,10,14,30,23,37,37,0,0,0,0
2001,Villapizzone,292,258,600,162,238,132,278,371,14483,17019,180,126,286,442,92,106,62,25,19,12,58,77,95,79,2,0,0,0
2001,Maggiore - Musocco,20,23,28,10,32,17,8,12,1998,2196,6,4,27,32,9,12,5,3,1,1,5,7,7,11,0,1,0,0
2001,Cascina Triulza - Expo,0,1,0,0,0,0,0,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,Sacco,0,0,1,0,0,0,0,0,138,126,0,0,3,5,0,1,0,0,0,0,2,0,1,0,0,0,0,0
2001,Stephenson,0,0,0,0,0,0,0,0,32,26,1,0,0,0,0,0,2,0,0,0,0,0,5,4,0,0,0,0
2001,Quarto Oggiaro,80,73,504,292,173,114,37,60,13186,14656,128,86,120,173,25,38,53,26,5,2,41,43,44,39,0,2,1,0
2001,Bovisa,178,173,367,93,94,37,102,138,4679,5176,85,43,78,115,33,28,40,18,4,3,28,27,71,43,0,0,0,0
2001,Farini,43,40,170,31,29,38,31,55,1217,1272,23,6,32,53,14,15,5,6,2,2,7,11,16,12,0,0,0,0
2001,Dergano,205,174,531,90,103,97,144,188,7465,8151,262,109,141,234,31,46,37,10,7,3,40,35,82,43,0,3,0,0
2001,Affori,209,209,329,74,86,64,107,142,8480,9190,80,59,119,192,27,49,42,21,7,6,42,33,68,50,0,0,0,0
2001,Bovisasca,28,29,77,21,22,7,3,3,3478,3674,12,7,31,38,2,3,4,2,0,0,10,10,13,15,0,0,0,0
2001,Comasina,29,24,87,34,26,14,9,17,3692,4206,33,14,34,58,11,20,28,13,1,0,14,10,30,29,0,0,0,0
2001,Bruzzano,25,23,126,50,27,33,17,26,5408,5689,59,35,39,80,30,25,11,3,2,1,14,12,29,28,2,0,0,0
2001,Parco Nord,23,20,0,0,3,3,0,0,55,53,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2001,Parco delle Abbazie,0,0,11,2,0,0,0,0,100,95,1,0,0,3,0,0,0,0,0,0,6,3,24,17,0,0,0,0
2001,Parco dei Navigli,0,0,7,0,5,3,0,0,147,115,0,0,0,0,0,0,0,0,0,0,7,2,15,11,0,0,0,0
2001,Parco Agricolo Sud,0,0,0,0,4,2,0,0,115,104,0,0,0,2,0,0,0,0,0,0,7,7,36,21,0,0,0,0
2001,Parco Bosco in Città,0,0,92,0,14,0,0,1,120,125,2,0,2,2,0,0,2,0,0,0,2,0,25,15,0,1,0,0
2002,Duomo,50,50,58,34,56,113,118,248,8332,8652,136,119,67,212,297,306,57,48,73,79,13,43,67,74,4,2,3,1
2002,Brera,46,58,79,30,64,99,128,239,7959,9111,97,80,61,183,340,358,24,14,85,82,24,33,84,109,6,5,2,1
2002,Giardini Porta Venezia,0,0,0,0,0,2,2,3,17,18,2,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
2002,Guastalla,37,39,69,34,44,99,118,229,6626,7700,135,120,74,199,198,268,58,48,45,35,24,33,77,96,4,3,1,1
2002,Vigentina,61,60,181,44,34,42,63,120,6063,7106,101,67,66,127,103,148,14,7,29,35,19,26,55,55,3,3,1,0
2002,Ticinese,120,109,373,88,81,43,213,276,9142,10377,140,73,136,219,177,214,35,17,25,28,32,29,66,63,0,1,1,1
2002,Magenta - S. Vittore,36,39,27,23,22,64,101,207,7838,9049,143,129,71,188,307,332,35,28,37,49,14,30,51,50,1,5,0,0
2002,Parco Sempione,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,Garibaldi Repubblica,65,60,55,19,7,23,31,35,2514,2684,59,21,40,75,41,46,5,3,13,7,8,16,10,13,0,1,1,0
2002,Centrale,234,223,180,60,56,75,248,323,6953,7613,297,64,147,226,182,175,45,28,43,53,38,50,136,121,3,5,1,0
2002,Isola,207,201,487,110,103,65,205,325,8878,9975,240,115,179,260,106,134,31,20,15,17,36,42,74,63,0,0,0,0
2002,Maciachini - Maggiolina,190,172,195,76,48,53,251,329,10722,12447,79,52,158,248,153,183,20,12,31,31,33,43,99,98,1,2,0,0
2002,Greco,157,140,142,45,67,32,132,172,5748,6463,66,33,115,174,31,32,19,4,6,5,42,38,41,31,1,0,0,0
2002,Niguarda - Cà Granda,85,71,297,161,79,90,28,58,15785,18127,85,63,94,170,52,65,15,9,8,7,30,44,33,47,1,1,0,0
2002,Bicocca,19,19,64,41,32,27,12,8,2541,2659,17,11,39,51,11,13,10,9,0,0,7,11,7,10,0,0,0,0
2002,Vle Monza,173,182,236,94,111,58,184,222,10700,11498,100,39,181,254,67,93,15,9,3,12,56,51,63,71,0,1,0,0
2002,Adriano,119,102,69,18,39,29,52,72,5084,5188,46,22,38,71,21,25,12,7,4,1,14,26,38,34,0,1,0,0
2002,Parco Lambro - Cimiano,57,66,162,61,30,33,181,212,8856,10225,50,18,120,164,72,124,25,13,8,10,25,42,40,28,0,0,0,0
2002,Padova,221,197,522,163,127,108,383,503,13574,15263,294,148,316,551,102,157,54,26,10,6,90,79,126,117,2,4,1,0
2002,Loreto,464,460,1313,315,326,167,651,831,14885,17061,502,196,513,759,222,245,76,38,18,16,128,129,229,208,2,4,0,0
2002,Buenos Aires - Venezia,314,281,649,180,189,210,502,735,26495,30388,474,192,360,580,584,637,150,95,111,110,122,170,271,283,9,8,4,4
2002,Città Studi,169,155,396,125,135,160,280,390,15858,19007,141,89,308,472,355,320,112,78,57,26,88,82,90,98,0,3,0,0
2002,Lambrate,89,71,173,21,83,49,89,119,2846,3183,56,27,65,86,45,30,22,11,10,5,14,20,34,24,1,0,0,0
2002,Parco Forlanini - Ortica,0,0,61,8,4,0,2,5,377,315,5,2,3,12,2,7,2,0,2,1,0,1,4,2,0,0,0,0
2002,Corsica,82,86,139,34,38,27,147,194,7568,9276,48,25,114,222,135,143,42,29,21,19,34,37,83,66,1,3,0,0
2002,XXII Marzo,112,117,229,93,79,105,220,278,13821,16389,92,52,139,253,250,312,64,47,53,48,38,54,78,97,3,6,1,1
2002,Porta Romana,73,101,215,67,44,41,161,239,7333,8319,99,38,88,143,111,156,23,15,21,23,31,45,54,63,1,0,0,0
2002,Umbria - Molise,70,104,556,257,109,214,277,326,9114,10761,85,57,147,245,88,93,51,40,17,13,33,32,63,68,2,2,0,0
2002,Ortomercato,11,11,97,35,27,36,70,87,1529,1797,14,9,17,39,11,6,1,0,0,0,19,12,12,14,0,0,0,0
2002,Mecenate,21,18,156,97,36,34,58,85,8089,9514,39,22,86,136,35,36,20,11,4,5,38,33,23,35,4,3,0,0
2002,Parco Monlué - Ponte Lambro,3,3,232,113,89,21,21,27,1876,1823,23,20,52,61,6,31,3,3,3,2,16,16,18,8,0,0,0,0
2002,Triulzo Superiore,3,2,140,22,28,20,6,4,354,348,51,25,12,32,4,4,1,2,0,0,21,12,7,13,0,1,0,0
2002,Rogoredo,1,3,77,28,22,44,10,12,2767,2844,40,25,31,65,10,15,10,7,1,1,19,6,18,13,0,1,0,0
2002,Chiaravalle,0,0,15,8,1,6,0,2,570,555,3,0,0,7,2,2,0,0,0,0,0,0,0,1,0,0,0,0
2002,Lodi - Corvetto,98,123,690,341,135,177,253,349,14326,16665,217,134,222,395,77,136,37,23,12,9,51,74,118,107,0,1,0,0
2002,Scalo Romana,36,40,511,106,56,45,142,190,4201,4180,159,64,99,182,27,37,7,5,4,4,24,31,52,23,0,0,0,0
2002,Ex OM - Morivione,30,31,94,35,7,17,43,52,2387,3049,52,36,31,63,10,18,8,3,1,2,11,10,13,8,0,0,0,0
2002,Ripamonti,39,34,73,27,11,21,37,68,6074,6457,63,34,62,91,27,39,4,0,10,8,16,25,46,34,0,0,0,0
2002,Quintosole,0,0,10,0,0,0,1,0,481,166,4,1,0,1,1,1,1,0,1,0,1,1,5,9,0,0,0,0
2002,Ronchetto delle Rane,0,1,4,1,0,0,2,1,297,300,2,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0
2002,Gratosoglio - Ticinello,15,21,158,135,39,57,14,20,8939,9579,30,24,36,62,13,26,1,2,1,0,14,14,19,20,0,0,0,0
2002,Stadera,39,49,374,169,100,62,219,237,10945,12440,142,54,162,226,61,82,26,20,8,11,24,47,99,82,0,0,0,0
2002,Tibaldi,45,51,266,125,55,35,119,160,5177,5892,54,22,83,126,36,69,10,3,7,7,12,18,49,40,2,2,0,0
2002,Navigli,51,41,237,78,59,66,179,232,6852,7958,90,46,105,165,131,172,19,9,21,27,19,36,42,55,2,2,0,0
2002,S. Cristoforo,24,19,199,85,29,42,88,117,5349,5840,48,25,82,130,43,62,5,3,7,4,21,24,44,50,0,1,0,0
2002,Barona,4,6,171,137,28,33,7,18,8635,9362,22,20,25,66,11,24,3,1,2,1,13,11,6,17,0,0,0,0
2002,Cantalupa,10,11,3,1,3,4,0,2,173,173,0,0,1,0,6,2,3,1,1,0,1,1,0,0,0,0,0,0
2002,Ronchetto S/N,23,26,122,47,44,31,33,49,6986,7423,39,29,74,112,35,42,13,4,8,6,25,27,39,32,0,1,0,0
2002,Giambellino,116,96,701,278,123,175,242,350,11925,14352,121,92,231,367,85,75,48,33,5,6,49,58,77,82,3,5,1,0
2002,Tortona,67,61,127,57,27,41,68,100,6737,8017,61,51,58,120,116,138,25,22,16,20,16,25,47,61,1,3,0,0
2002,Washington,104,115,102,40,23,38,125,203,11231,13658,75,73,98,246,276,317,50,60,42,60,19,38,88,116,4,6,1,0
2002,Bande Nere,283,242,385,105,104,75,286,393,19134,22687,130,92,211,344,221,257,253,241,32,33,47,82,85,101,2,2,0,0
2002,Lorenteggio,61,55,102,66,22,22,47,65,5963,6911,30,24,28,61,29,33,11,15,2,3,20,31,29,25,1,0,0,0
2002,Muggiano,0,1,11,6,4,3,0,1,749,808,1,1,4,4,1,9,0,0,0,0,1,1,0,3,0,0,0,0
2002,Baggio,48,40,260,124,95,39,126,162,13398,14660,89,60,153,235,21,51,11,10,8,5,20,24,45,39,0,0,0,0
2002,Forze Armate,83,74,226,119,103,90,135,177,10898,12006,58,46,90,168,31,54,26,21,10,7,22,35,59,53,0,0,0,0
2002,Selinunte,138,127,1019,484,217,259,277,381,9502,11891,161,94,188,322,120,163,49,42,19,19,67,75,68,82,0,0,1,0
2002,De Angeli - Monte Rosa,115,124,110,36,52,67,113,159,8941,10687,92,77,111,182,280,326,33,31,32,22,26,45,81,82,1,1,0,0
2002,Tre Torri,4,6,0,0,3,7,8,13,615,685,8,5,4,14,31,44,1,2,3,1,0,3,4,6,0,0,0,0
2002,S. Siro,91,79,54,23,24,37,60,102,5203,5565,18,19,49,70,497,438,16,17,31,28,19,16,37,38,0,0,0,0
2002,Quarto Cagnino,18,22,84,43,7,14,40,49,4432,4568,20,23,21,31,13,19,0,0,2,2,1,5,3,9,1,0,0,0
2002,Quinto Romano,5,4,42,7,5,5,7,13,2456,2587,14,6,22,30,7,14,1,2,0,0,5,4,9,10,0,0,0,0
2002,Figino,1,2,19,10,0,1,3,3,773,831,1,3,2,7,0,2,2,0,0,0,8,4,6,3,0,0,0,0
2002,Trenno,1,0,3,1,8,9,5,5,2200,2253,0,0,7,12,4,5,6,1,0,0,0,1,3,6,0,0,0,0
2002,Gallaratese,55,46,111,48,38,54,30,57,16351,17706,27,18,77,140,57,64,28,13,13,9,40,37,70,37,2,4,0,0
2002,QT 8,11,8,14,16,3,8,15,17,1748,2135,25,17,11,31,41,28,3,4,0,2,4,3,7,12,0,0,0,0
2002,Portello,35,26,39,9,13,24,30,42,3440,3954,66,43,45,62,79,64,7,4,8,14,14,20,19,18,0,0,0,0
2002,Pagano,69,54,35,12,34,66,119,254,7339,8343,87,64,66,140,231,291,14,23,56,39,15,22,63,62,1,4,0,0
2002,Sarpi,851,705,251,76,128,98,195,279,11959,14083,134,99,146,283,288,334,30,19,45,44,28,65,75,86,3,0,0,1
2002,Ghisolfa,204,196,160,26,55,55,132,161,6966,8328,101,50,107,163,96,128,24,17,11,12,31,26,42,44,0,0,0,0
2002,Villapizzone,374,324,656,170,241,128,333,414,14239,16663,202,142,312,459,93,96,66,33,17,12,64,85,108,89,2,0,0,0
2002,Maggiore - Musocco,20,23,36,15,30,16,8,14,1981,2193,7,4,26,36,7,12,5,3,1,1,43,29,17,20,0,1,0,0
2002,Cascina Triulza - Expo,0,1,0,0,0,0,0,0,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,Sacco,2,1,1,0,0,0,0,0,136,125,0,0,2,5,0,1,0,0,0,0,2,0,1,1,0,0,0,0
2002,Stephenson,2,2,0,0,0,0,0,0,29,26,1,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0
2002,Quarto Oggiaro,118,107,498,308,179,132,46,65,12896,14417,143,101,132,198,17,36,46,23,8,4,48,42,58,56,0,2,1,0
2002,Bovisa,200,178,389,108,98,37,111,150,4585,5075,95,48,93,128,29,29,38,16,4,2,26,32,68,43,0,0,0,0
2002,Farini,59,52,154,27,20,29,38,57,1252,1285,24,13,32,58,11,12,4,4,2,1,2,12,13,11,0,0,0,0
2002,Dergano,245,224,535,109,93,90,151,210,7375,8010,237,97,145,250,25,46,41,12,7,6,38,55,84,52,0,4,0,0
2002,Affori,244,233,309,71,84,54,111,143,8291,9038,96,79,137,218,21,47,44,21,6,5,46,30,53,57,0,0,0,0
2002,Bovisasca,28,26,71,27,20,8,3,3,3434,3675,11,9,30,41,3,4,4,3,0,0,11,10,10,14,0,0,0,0
2002,Comasina,35,33,92,35,31,16,16,20,3630,4175,56,24,39,67,10,19,35,24,1,0,16,21,32,34,0,0,0,0
2002,Bruzzano,27,20,132,65,19,29,18,23,5324,5610,50,31,42,92,5,16,4,3,1,0,19,23,38,32,1,0,0,0
2002,Parco Nord,16,18,0,0,3,4,0,0,52,50,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,Parco delle Abbazie,0,0,12,2,0,0,0,0,95,93,1,0,0,4,0,1,0,0,0,0,6,2,33,21,0,0,0,0
2002,Parco dei Navigli,0,0,7,0,4,3,0,0,142,111,0,0,0,0,1,1,0,0,0,0,7,3,10,4,0,0,0,0
2002,Parco Agricolo Sud,0,0,0,0,1,0,0,0,115,97,0,0,0,1,0,0,0,0,0,0,5,4,16,6,0,0,0,0
2002,Parco Bosco in Città,0,0,34,0,6,0,3,2,114,118,1,0,3,3,0,0,1,0,0,0,1,0,43,28,0,1,0,0
2003,Duomo,29,35,34,25,43,73,106,224,8081,8440,124,102,57,180,142,170,20,18,26,38,8,32,46,63,0,1,1,0
2003,Brera,19,27,41,19,24,48,114,195,7668,8793,85,77,46,158,155,206,13,8,35,33,12,30,52,77,5,3,1,0
2003,Giardini Porta Venezia,0,0,0,0,0,1,2,3,18,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Guastalla,16,29,24,21,32,50,100,208,6433,7470,123,108,64,165,96,133,17,18,19,20,9,23,41,73,4,3,1,1
2003,Vigentina,42,47,106,21,16,27,50,100,5883,6915,77,61,48,130,51,78,7,6,11,20,11,24,41,51,1,0,0,0
2003,Ticinese,75,85,192,60,48,33,179,247,8799,10102,94,58,108,193,87,109,15,13,12,12,33,31,41,52,0,1,0,0
2003,Magenta - S. Vittore,24,27,25,22,22,50,91,189,7648,8846,124,110,53,158,169,208,10,11,15,26,11,18,39,42,1,2,0,0
2003,Parco Sempione,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Garibaldi Repubblica,42,45,40,16,6,16,24,27,2392,2580,49,21,39,55,18,30,1,2,3,3,9,14,6,10,0,1,0,0
2003,Centrale,170,199,102,39,31,34,191,266,6713,7399,208,62,107,194,74,79,23,17,7,14,28,41,44,63,2,3,1,1
2003,Isola,182,164,354,86,68,52,196,291,8725,9828,181,100,162,249,75,107,23,12,8,9,35,44,42,61,0,0,0,0
2003,Maciachini - Maggiolina,180,175,159,67,43,39,220,303,10448,12173,89,53,152,240,99,122,18,11,12,12,28,44,66,76,0,0,0,0
2003,Greco,100,102,113,23,53,32,143,176,5648,6411,65,33,115,169,16,33,13,5,2,2,27,32,32,33,0,0,0,0
2003,Niguarda - Cà Granda,73,67,274,160,81,84,33,60,15555,17843,75,61,101,180,32,53,11,9,6,5,29,47,32,63,1,1,0,0
2003,Bicocca,22,23,67,40,28,25,12,12,2557,2668,17,13,37,49,8,12,12,9,1,0,9,12,11,18,0,0,0,0
2003,Vle Monza,122,122,194,82,81,40,172,214,10507,11297,102,54,178,267,29,54,12,9,4,6,46,54,66,71,0,1,1,0
2003,Adriano,91,84,60,22,31,17,77,99,5008,5149,43,24,44,88,13,21,7,7,0,1,19,34,31,29,0,1,0,0
2003,Parco Lambro - Cimiano,35,42,137,61,17,30,143,165,8605,9965,41,19,115,183,35,65,13,2,2,3,14,37,32,32,0,0,0,0
2003,Padova,172,163,454,161,112,83,414,510,13122,14863,240,147,316,518,49,97,32,19,5,2,80,76,101,113,1,1,1,0
2003,Loreto,353,350,954,257,223,111,649,809,14361,16537,454,203,470,734,103,143,38,19,13,7,92,109,155,173,2,1,0,0
2003,Buenos Aires - Venezia,204,212,369,137,102,126,434,659,25637,29602,323,186,299,508,288,355,54,46,48,51,90,147,190,203,3,5,0,0
2003,Città Studi,85,81,280,98,74,124,230,343,15405,18474,114,75,287,434,119,155,34,25,21,15,54,78,51,80,0,3,0,0
2003,Lambrate,51,47,128,30,50,34,85,101,3076,3369,46,37,64,101,11,7,8,2,6,2,12,20,24,16,0,0,0,0
2003,Parco Forlanini - Ortica,0,0,35,8,1,0,1,2,373,318,1,2,3,10,2,2,1,0,3,1,4,2,2,2,0,0,0,0
2003,Corsica,52,62,73,18,29,17,130,176,7331,9036,37,25,92,199,49,79,10,7,12,2,18,33,42,56,0,0,0,0
2003,XXII Marzo,63,87,164,77,35,66,186,235,13479,15964,88,58,111,225,133,185,19,15,20,24,18,43,61,81,1,4,0,0
2003,Porta Romana,55,73,113,47,21,25,137,185,7155,8106,53,26,75,127,64,95,10,11,11,10,26,36,38,62,1,1,0,0
2003,Umbria - Molise,42,60,464,233,84,184,241,295,8793,10464,75,53,149,244,42,48,25,19,10,4,30,26,65,69,0,1,0,0
2003,Ortomercato,12,13,72,33,17,25,65,82,1460,1707,7,9,17,35,5,1,0,0,0,0,16,16,7,12,0,0,0,0
2003,Mecenate,17,24,147,104,33,28,51,73,8035,9498,31,30,89,140,10,28,10,11,2,5,34,34,18,38,4,3,0,0
2003,Parco Monlué - Ponte Lambro,4,2,172,94,50,16,18,25,1782,1752,18,19,46,69,1,21,4,3,3,1,13,20,13,8,0,0,0,0
2003,Triulzo Superiore,1,1,106,18,9,4,4,5,318,319,41,27,14,33,5,2,0,0,0,0,14,15,6,13,0,0,0,0
2003,Rogoredo,2,2,41,17,12,38,11,19,2715,2836,37,21,37,61,6,12,5,5,1,1,13,5,14,12,0,0,0,0
2003,Chiaravalle,0,1,14,5,0,6,1,2,544,543,5,0,2,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2003,Lodi - Corvetto,76,91,575,302,103,135,242,303,13927,16262,198,130,206,380,38,74,25,17,7,4,46,71,91,104,0,1,0,0
2003,Scalo Romana,25,21,310,101,34,32,137,175,4041,4061,104,65,102,177,12,15,6,3,2,0,18,27,22,23,0,0,0,0
2003,Ex OM - Morivione,26,28,75,30,5,11,47,64,2558,3231,52,36,23,53,4,17,5,4,1,1,12,12,11,11,0,0,0,0
2003,Ripamonti,24,22,59,26,9,15,33,55,5920,6334,53,27,56,86,14,26,3,2,7,7,23,29,33,33,0,0,0,0
2003,Quintosole,0,0,2,0,0,0,1,1,482,162,4,1,0,2,1,1,1,0,1,0,1,1,4,10,0,0,0,0
2003,Ronchetto delle Rane,0,0,3,1,0,0,2,1,312,297,2,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0
